customer_id,signup_date,country,acquisition_channel,is_subscribed
6060,2023-06-07,ES,Paid Ads,0
6061,2023-10-05,UK,Paid Ads,0
6062,2023-07-22,UK,Referral,0
6063,2023-03-07,IT,Paid Ads,1
6064,2023-04-18,FR,Organic,1
6065,2023-09-25,UK,Organic,0
6066,2023-08-10,UK,Paid Ads,0
6067,2023-10-19,FR,Email,0
6068,2023-01-18,US,Referral,0
6069,2023-03-31,ES,Organic,1
6070,2023-06-30,US,Organic,0
6071,2023-09-12,UK,Email,0
6072,2023-09-10,US,Social,0
6073,2023-09-14,FR,Organic,0
6074,2023-12-12,IT,Referral,1
6075,2023-03-28,UK,Paid Ads,0
6076,2023-03-31,US,Paid Ads,0
6077,2023-08-25,UK,Email,0
6078,2023-03-11,US,Organic,0
6079,2023-02-13,IT,Paid Ads,0
6080,2023-07-19,US,Organic,0
6081,2023-06-01,IT,Organic,1
6082,2023-03-27,DE,Paid Ads,1
6083,2023-01-19,IT,Organic,0
6084,2023-04-11,ES,Paid Ads,1
6085,2023-04-05,UK,Organic,1
6086,2023-09-11,UK,Referral,0
6087,2023-12-23,US,Organic,0
6088,2023-01-30,UK,Referral,1
6089,2023-09-06,US,Paid Ads,1
6090,2023-02-02,US,Social,1
6091,2023-08-17,NL,Social,0
6092,2023-01-12,US,Organic,1
6093,2023-04-28,ES,Organic,0
6094,2023-12-16,IT,Referral,0
6095,2023-06-04,IT,Paid Ads,1
6096,2023-09-03,UK,Organic,1
6097,2023-11-28,US,Organic,0
6098,2023-09-04,UK,Paid Ads,1
6099,2023-01-29,US,Social,0
6100,2023-06-10,US,Social,0
6101,2023-08-23,ES,Organic,1
6102,2023-07-09,US,Organic,1
6103,2023-04-27,US,Organic,0
6104,2023-09-28,NL,Paid Ads,1
6105,2023-09-15,UK,Email,1
6106,2023-06-29,US,Email,1
6107,2023-06-21,ES,Paid Ads,0
6108,2023-10-01,UK,Organic,0
6109,2023-09-16,DE,Organic,1
6110,2023-05-15,UK,Social,0
6111,2023-06-20,IT,Organic,1
6112,2023-07-29,UK,Organic,0
6113,2023-08-24,UK,Referral,1
6114,2023-07-05,DE,Referral,1
6115,2023-12-30,UK,Social,0
6116,2023-04-05,UK,Organic,1
6117,2023-01-11,US,Paid Ads,1
6118,2023-03-09,US,Paid Ads,0
6119,2023-07-29,US,Social,0
6120,2023-07-15,DE,Email,0
6121,2023-04-08,DE,Email,0
6122,2023-04-03,FR,Organic,0
6123,2023-01-22,UK,Email,1
6124,2023-06-21,UK,Paid Ads,1
6125,2023-05-14,ES,Organic,1
6126,2023-01-25,IT,Organic,1
6127,2023-07-04,UK,Referral,0
6128,2023-03-26,US,Organic,1
6129,2023-02-24,US,Email,1
6130,2023-09-08,US,Referral,1
6131,2023-05-24,FR,Organic,1
6132,2023-12-17,UK,Referral,0
6133,2023-06-16,FR,Organic,1
6134,2023-08-12,UK,Paid Ads,1
6135,2023-08-08,US,Paid Ads,0
6136,2023-06-28,ES,Email,0
6137,2023-04-29,US,Paid Ads,0
6138,2023-09-22,UK,Email,0
6139,2023-05-30,NL,Email,0
6140,2023-08-03,IT,Paid Ads,1
6141,2023-07-16,ES,Paid Ads,1
6142,2023-02-11,US,Referral,0
6143,2023-02-22,UK,Organic,1
6144,2023-11-26,IT,Email,1
6145,2023-09-08,US,Email,1
6146,2023-10-22,IT,Organic,1
6147,2023-09-28,UK,Social,0
6148,2023-05-03,UK,Organic,1
6149,2023-12-05,NL,Social,1
6150,2023-09-23,US,Organic,0
6151,2023-12-14,UK,Email,0
6152,2023-01-29,UK,Paid Ads,0
6153,2023-02-04,US,Referral,1
6154,2023-01-06,UK,Organic,0
6155,2023-04-21,US,Organic,0
6156,2023-10-21,US,Organic,1
6157,2023-03-18,ES,Email,1
6158,2023-12-15,US,Organic,0
6159,2023-05-27,NL,Referral,1
6160,2023-03-08,UK,Email,1
6161,2023-01-08,DE,Social,1
6162,2023-05-02,UK,Organic,1
6163,2023-12-06,FR,Email,1
6164,2023-06-24,NL,Organic,1
6165,2023-06-28,ES,Referral,1
6166,2023-03-26,DE,Referral,1
6167,2023-02-14,US,Organic,1
6168,2023-05-16,ES,Organic,0
6169,2023-12-09,IT,Paid Ads,0
6170,2023-01-16,NL,Paid Ads,1
6171,2023-11-29,US,Social,0
6172,2023-07-14,NL,Organic,0
6173,2023-01-09,UK,Social,0
6174,2023-11-12,UK,Paid Ads,1
6175,2023-11-30,UK,Social,0
6176,2023-11-29,UK,Referral,0
6177,2023-11-23,ES,Email,1
6178,2023-01-15,IT,Organic,0
6179,2023-11-23,ES,Paid Ads,0
6180,2023-04-12,DE,Organic,1
6181,2023-08-14,US,Organic,0
6182,2023-10-05,FR,Paid Ads,1
6183,2023-04-23,US,Referral,1
6184,2023-01-01,ES,Organic,1
6185,2023-09-23,FR,Paid Ads,0
6186,2023-07-27,FR,Paid Ads,0
6187,2023-04-20,US,Organic,0
6188,2023-07-19,IT,Paid Ads,0
6189,2023-11-02,UK,Referral,1
6190,2023-01-12,US,Organic,1
6191,2023-12-11,ES,Email,0
6192,2023-07-07,US,Paid Ads,0
6193,2023-06-03,IT,Email,0
6194,2023-11-30,UK,Organic,1
6195,2023-10-06,US,Email,0
6196,2023-06-20,IT,Organic,1
6197,2023-05-14,US,Paid Ads,1
6198,2023-01-25,US,Organic,0
6199,2023-01-18,UK,Email,0
6200,2023-07-09,UK,Referral,1
6201,2023-05-21,FR,Organic,0
6202,2023-02-12,UK,Organic,1
6203,2023-11-30,IT,Organic,1
6204,2023-10-11,ES,Organic,0
6205,2023-05-26,UK,Paid Ads,1
6206,2023-11-11,FR,Referral,0
6207,2023-11-15,DE,Social,0
6208,2023-04-02,UK,Social,1
6209,2023-06-28,UK,Referral,0
6210,2023-02-25,US,Organic,1
6211,2023-06-04,FR,Organic,1
6212,2023-06-09,DE,Paid Ads,0
6213,2023-04-21,US,Paid Ads,1
6214,2023-05-17,ES,Paid Ads,1
6215,2023-08-20,ES,Social,0
6216,2023-08-08,DE,Email,0
6217,2023-03-09,ES,Organic,0
6218,2023-10-29,UK,Organic,0
6219,2023-09-06,IT,Email,0
6220,2023-11-19,DE,Email,0
6221,2023-01-06,ES,Organic,1
6222,2023-10-07,US,Referral,0
6223,2023-04-04,UK,Referral,1
6224,2023-09-26,US,Paid Ads,0
6225,2023-07-16,US,Organic,1
6226,2023-01-25,FR,Email,0
6227,2023-05-28,US,Referral,0
6228,2023-04-28,ES,Organic,0
6229,2023-12-04,FR,Referral,0
6230,2023-12-04,FR,Referral,1
6231,2023-03-07,UK,Email,0
6232,2023-10-28,NL,Organic,1
6233,2023-06-24,ES,Social,0
6234,2023-11-15,ES,Organic,0
6235,2023-03-17,UK,Paid Ads,0
6236,2023-04-24,US,Referral,1
6237,2023-04-21,UK,Paid Ads,1
6238,2023-09-06,US,Paid Ads,0
6239,2023-07-22,UK,Email,1
6240,2023-05-27,DE,Paid Ads,0
6241,2023-02-04,DE,Paid Ads,0
6242,2023-11-05,US,Organic,1
6243,2023-01-26,US,Organic,0
6244,2023-08-26,IT,Organic,0
6245,2023-01-14,UK,Social,0
6246,2023-02-14,ES,Email,0
6247,2023-08-04,UK,Social,1
6248,2023-08-21,UK,Organic,1
6249,2023-07-12,UK,Referral,0
6250,2023-02-20,ES,Organic,1
6251,2023-08-02,US,Email,0
6252,2023-05-31,IT,Organic,0
6253,2023-10-02,US,Organic,0
6254,2023-12-04,UK,Paid Ads,0
6255,2023-03-17,FR,Organic,0
6256,2023-08-08,UK,Referral,1
6257,2023-12-14,ES,Referral,0
6258,2023-07-06,UK,Referral,1
6259,2023-10-16,UK,Social,1
6260,2023-01-28,ES,Organic,0
6261,2023-06-29,NL,Paid Ads,0
6262,2023-09-10,US,Email,1
6263,2023-05-06,ES,Paid Ads,1
6264,2023-06-26,UK,Organic,0
6265,2023-02-06,ES,Email,0
6266,2023-04-09,FR,Organic,1
6267,2023-04-08,UK,Organic,1
6268,2023-05-07,UK,Organic,0
6269,2023-06-17,UK,Organic,1
6270,2023-03-21,US,Organic,0
6271,2023-10-21,UK,Organic,0
6272,2023-11-29,DE,Paid Ads,1
6273,2023-05-06,NL,Organic,0
6274,2023-12-09,UK,Organic,0
6275,2023-11-06,US,Referral,1
6276,2023-05-30,DE,Organic,1
6277,2023-01-16,IT,Organic,0
6278,2023-01-28,US,Paid Ads,1
6279,2023-06-22,US,Organic,0
6280,2023-02-15,US,Organic,0
6281,2023-11-24,UK,Paid Ads,0
6282,2023-08-24,UK,Referral,1
6283,2023-08-02,US,Paid Ads,1
6284,2023-03-26,UK,Social,1
6285,2023-10-09,DE,Paid Ads,0
6286,2023-08-20,UK,Paid Ads,1
6287,2023-03-26,US,Organic,1
6288,2023-03-06,UK,Email,0
6289,2023-05-14,IT,Organic,0
6290,2023-05-31,IT,Paid Ads,1
6291,2023-04-25,UK,Paid Ads,1
6292,2023-03-05,UK,Referral,0
6293,2023-12-09,DE,Social,0
6294,2023-12-29,UK,Social,0
6295,2023-12-18,US,Organic,1
6296,2023-06-07,UK,Organic,1
6297,2023-03-18,IT,Email,0
6298,2023-05-26,IT,Paid Ads,0
6299,2023-12-09,DE,Paid Ads,1
6300,2023-08-13,US,Referral,1
6301,2023-11-09,IT,Paid Ads,0
6302,2023-04-13,IT,Social,0
6303,2023-12-13,NL,Paid Ads,1
6304,2023-10-28,UK,Paid Ads,0
6305,2023-03-29,UK,Paid Ads,0
6306,2023-10-30,FR,Email,0
6307,2023-06-17,US,Paid Ads,1
6308,2023-06-19,UK,Paid Ads,0
6309,2023-05-15,UK,Social,1
6310,2023-02-19,IT,Paid Ads,1
6311,2023-12-06,IT,Organic,0
6312,2023-12-13,US,Referral,0
6313,2023-05-14,IT,Referral,0
6314,2023-12-13,DE,Organic,1
6315,2023-05-17,ES,Paid Ads,1
6316,2023-09-02,US,Referral,0
6317,2023-04-19,UK,Paid Ads,1
6318,2023-11-09,US,Email,1
6319,2023-10-14,US,Paid Ads,0
6320,2023-01-21,DE,Social,0
6321,2023-03-31,UK,Organic,0
6322,2023-10-23,NL,Organic,1
6323,2023-04-22,UK,Paid Ads,0
6324,2023-10-28,UK,Paid Ads,0
6325,2023-03-18,US,Organic,0
6326,2023-06-26,US,Organic,1
6327,2023-12-09,US,Referral,0
6328,2023-05-28,ES,Organic,0
6329,2023-04-11,US,Paid Ads,0
6330,2023-09-03,DE,Email,0
6331,2023-04-27,FR,Email,1
6332,2023-04-02,UK,Organic,0
6333,2023-01-28,DE,Paid Ads,0
6334,2023-01-25,IT,Paid Ads,1
6335,2023-02-27,UK,Email,1
6336,2023-10-24,US,Email,1
6337,2023-05-14,IT,Organic,0
6338,2023-11-27,US,Organic,0
6339,2023-09-06,US,Organic,0
6340,2023-02-07,NL,Organic,0
6341,2023-03-16,UK,Paid Ads,0
6342,2023-05-22,UK,Referral,0
6343,2023-11-18,IT,Organic,1
6344,2023-06-17,IT,Referral,0
6345,2023-09-16,US,Social,0
6346,2023-12-21,US,Referral,1
6347,2023-08-13,ES,Organic,1
6348,2023-06-01,FR,Paid Ads,1
6349,2023-01-19,UK,Paid Ads,0
6350,2023-05-26,UK,Email,0
6351,2023-08-29,US,Organic,0
6352,2023-12-10,IT,Paid Ads,1
6353,2023-08-25,IT,Paid Ads,1
6354,2023-02-04,NL,Paid Ads,0
6355,2023-07-09,IT,Referral,1
6356,2023-01-01,DE,Organic,0
6357,2023-06-02,US,Paid Ads,1
6358,2023-05-06,ES,Organic,1
6359,2023-12-11,FR,Organic,0
6360,2023-08-14,US,Referral,0
6361,2023-08-09,UK,Organic,1
6362,2023-07-30,IT,Organic,1
6363,2023-01-25,US,Referral,1
6364,2023-01-16,US,Referral,1
6365,2023-07-01,DE,Organic,0
6366,2023-11-25,FR,Paid Ads,0
6367,2023-05-09,UK,Organic,0
6368,2023-02-11,ES,Organic,0
6369,2023-12-02,UK,Paid Ads,1
6370,2023-08-24,UK,Organic,0
6371,2023-12-26,US,Social,0
6372,2023-02-03,FR,Organic,0
6373,2023-12-11,NL,Email,0
6374,2023-02-14,ES,Email,0
6375,2023-05-14,IT,Social,0
6376,2023-01-21,UK,Paid Ads,0
6377,2023-05-02,UK,Email,0
6378,2023-03-11,DE,Social,0
6379,2023-12-18,UK,Organic,1
6380,2023-12-27,ES,Paid Ads,0
6381,2023-02-17,FR,Organic,1
6382,2023-02-08,NL,Paid Ads,0
6383,2023-10-14,UK,Paid Ads,0
6384,2023-01-10,US,Organic,0
6385,2023-01-30,US,Email,0
6386,2023-09-01,UK,Organic,0
6387,2023-10-01,DE,Email,1
6388,2023-03-29,US,Organic,0
6389,2023-09-01,US,Referral,0
6390,2023-11-25,US,Organic,0
6391,2023-01-15,UK,Organic,1
6392,2023-01-04,US,Referral,0
6393,2023-07-10,UK,Organic,0
6394,2023-06-17,UK,Paid Ads,1
6395,2023-01-09,UK,Social,0
6396,2023-04-19,UK,Organic,1
6397,2023-05-17,US,Email,0
6398,2023-06-03,UK,Organic,0
6399,2023-07-28,US,Organic,0
6400,2023-09-29,FR,Organic,0
6401,2023-05-23,DE,Social,1
6402,2023-04-09,ES,Organic,0
6403,2023-11-04,US,Email,1
6404,2023-03-10,US,Social,0
6405,2023-09-04,ES,Organic,1
6406,2023-09-18,US,Paid Ads,0
6407,2023-10-03,FR,Email,0
6408,2023-03-20,US,Organic,0
6409,2023-05-26,US,Organic,0
6410,2023-04-21,ES,Paid Ads,1
6411,2023-09-15,UK,Email,0
6412,2023-04-03,UK,Email,0
6413,2023-01-13,UK,Organic,1
6414,2023-09-17,US,Organic,1
6415,2023-04-19,UK,Social,0
6416,2023-11-26,DE,Organic,1
6417,2023-07-08,ES,Referral,1
6418,2023-04-05,ES,Organic,1
6419,2023-04-15,US,Email,1
6420,2023-01-08,NL,Social,1
6421,2023-03-08,DE,Organic,0
6422,2023-07-10,US,Organic,1
6423,2023-09-13,ES,Paid Ads,1
6424,2023-01-09,FR,Organic,1
6425,2023-04-27,FR,Paid Ads,0
6426,2023-09-24,UK,Referral,0
6427,2023-04-09,US,Organic,0
6428,2023-10-25,IT,Organic,0
6429,2023-06-13,US,Email,0
6430,2023-05-21,FR,Paid Ads,1
6431,2023-09-25,DE,Organic,1
6432,2023-02-06,ES,Referral,1
6433,2023-03-15,UK,Email,1
6434,2023-03-14,DE,Paid Ads,1
6435,2023-11-04,UK,Organic,0
6436,2023-07-18,FR,Organic,1
6437,2023-05-10,FR,Email,0
6438,2023-09-03,UK,Email,0
6439,2023-11-08,FR,Referral,0
6440,2023-03-01,US,Organic,1
6441,2023-10-06,UK,Paid Ads,0
6442,2023-04-13,US,Email,0
6443,2023-10-23,UK,Organic,0
6444,2023-11-16,US,Organic,0
6445,2023-12-07,US,Paid Ads,0
6446,2023-05-31,FR,Email,1
6447,2023-06-06,ES,Organic,1
6448,2023-07-25,DE,Paid Ads,1
6449,2023-06-28,UK,Paid Ads,0
6450,2023-07-16,IT,Paid Ads,1
6451,2023-08-11,FR,Referral,1
6452,2023-03-30,UK,Paid Ads,0
6453,2023-10-14,ES,Organic,1
6454,2023-10-03,UK,Organic,0
6455,2023-08-24,DE,Paid Ads,0
6456,2023-07-02,US,Organic,1
6457,2023-07-28,US,Paid Ads,1
6458,2023-05-10,IT,Referral,0
6459,2023-06-02,US,Organic,0
6460,2023-01-13,UK,Paid Ads,0
6461,2023-05-02,IT,Paid Ads,1
6462,2023-12-25,IT,Organic,1
6463,2023-08-08,FR,Paid Ads,1
6464,2023-04-16,US,Social,0
6465,2023-03-11,UK,Paid Ads,1
6466,2023-07-14,ES,Paid Ads,1
6467,2023-07-05,UK,Organic,0
6468,2023-04-09,UK,Organic,0
6469,2023-03-23,US,Organic,1
6470,2023-03-16,UK,Email,0
6471,2023-12-06,UK,Organic,0
6472,2023-07-11,US,Organic,0
6473,2023-11-21,UK,Referral,0
6474,2023-08-02,UK,Organic,0
6475,2023-11-11,UK,Organic,0
6476,2023-11-14,UK,Paid Ads,0
6477,2023-05-24,FR,Organic,0
6478,2023-08-04,ES,Paid Ads,0
6479,2023-12-27,US,Organic,0
6480,2023-11-20,US,Organic,0
6481,2023-01-15,UK,Email,1
6482,2023-08-05,UK,Email,1
6483,2023-02-04,UK,Email,0
6484,2023-07-02,US,Email,1
6485,2023-09-27,FR,Paid Ads,1
6486,2023-12-24,DE,Paid Ads,0
6487,2023-04-10,US,Paid Ads,1
6488,2023-01-07,UK,Email,0
6489,2023-01-30,ES,Paid Ads,0
6490,2023-11-01,US,Organic,1
6491,2023-05-24,FR,Email,1
6492,2023-04-21,US,Email,1
6493,2023-08-20,FR,Email,1
6494,2023-06-28,IT,Organic,1
6495,2023-03-13,IT,Organic,1
6496,2023-07-29,US,Organic,0
6497,2023-08-08,US,Paid Ads,0
6498,2023-03-21,UK,Organic,0
6499,2023-03-24,IT,Organic,0
6500,2023-02-11,US,Organic,1
6501,2023-09-30,UK,Organic,1
6502,2023-07-10,US,Referral,1
6503,2023-06-22,UK,Email,0
6504,2023-01-07,US,Organic,0
6505,2023-06-04,DE,Paid Ads,1
6506,2023-01-10,UK,Organic,0
6507,2023-02-03,UK,Organic,0
6508,2023-02-05,IT,Referral,0
6509,2023-01-06,ES,Referral,0
6510,2023-08-03,ES,Email,1
6511,2023-05-14,US,Paid Ads,1
6512,2023-10-12,ES,Email,0
6513,2023-05-06,US,Organic,0
6514,2023-12-03,UK,Organic,0
6515,2023-06-23,UK,Organic,1
6516,2023-06-01,UK,Email,0
6517,2023-11-27,UK,Organic,0
6518,2023-01-26,NL,Organic,1
6519,2023-04-25,UK,Paid Ads,1
6520,2023-10-11,US,Organic,0
6521,2023-03-16,US,Organic,1
6522,2023-06-15,UK,Organic,1
6523,2023-07-08,DE,Organic,1
6524,2023-03-19,UK,Referral,0
6525,2023-03-31,ES,Paid Ads,0
6526,2023-06-25,UK,Organic,1
6527,2023-01-21,DE,Organic,0
6528,2023-02-23,FR,Email,0
6529,2023-07-03,IT,Paid Ads,1
6530,2023-12-25,ES,Referral,0
6531,2023-08-10,DE,Paid Ads,0
6532,2023-11-11,US,Organic,0
6533,2023-11-24,US,Social,0
6534,2023-06-28,ES,Paid Ads,0
6535,2023-10-03,IT,Organic,1
6536,2023-04-22,UK,Paid Ads,1
6537,2023-08-12,US,Organic,0
6538,2023-08-02,ES,Organic,0
6539,2023-02-28,US,Social,0
6540,2023-11-23,UK,Email,1
6541,2023-04-19,US,Organic,1
6542,2023-06-06,DE,Organic,0
6543,2023-07-10,NL,Email,1
6544,2023-07-19,US,Organic,1
6545,2023-11-08,UK,Paid Ads,0
6546,2023-07-15,UK,Referral,0
6547,2023-02-04,UK,Referral,0
6548,2023-09-03,DE,Referral,1
6549,2023-08-25,US,Referral,1
6550,2023-04-14,UK,Social,0
6551,2023-01-07,FR,Organic,0
6552,2023-10-10,FR,Email,0
6553,2023-01-01,UK,Organic,0
6554,2023-08-07,UK,Organic,0
6555,2023-08-18,NL,Organic,1
6556,2023-06-21,US,Referral,1
6557,2023-03-28,ES,Organic,1
6558,2023-02-10,US,Email,0
6559,2023-05-03,ES,Paid Ads,1
6560,2023-11-27,ES,Organic,1
6561,2023-10-25,FR,Referral,0
6562,2023-06-27,IT,Email,1
6563,2023-03-04,IT,Referral,1
6564,2023-06-14,DE,Organic,0
6565,2023-07-06,UK,Email,0
6566,2023-07-28,US,Referral,0
6567,2023-08-15,ES,Organic,0
6568,2023-02-17,FR,Organic,1
6569,2023-08-12,UK,Paid Ads,0
6570,2023-01-03,UK,Email,0
6571,2023-06-24,FR,Organic,1
6572,2023-04-09,UK,Organic,0
6573,2023-04-26,US,Email,1
6574,2023-09-27,FR,Organic,1
6575,2023-09-10,DE,Social,0
6576,2023-11-13,UK,Organic,1
6577,2023-04-05,UK,Paid Ads,1
6578,2023-09-30,UK,Organic,1
6579,2023-01-24,UK,Social,1
6580,2023-04-26,DE,Referral,0
6581,2023-05-31,US,Social,0
6582,2023-12-04,UK,Referral,0
6583,2023-02-19,UK,Organic,1
6584,2023-07-25,UK,Organic,0
6585,2023-12-01,NL,Paid Ads,1
6586,2023-03-20,US,Paid Ads,1
6587,2023-03-11,IT,Social,1
6588,2023-01-27,ES,Organic,1
6589,2023-09-28,US,Referral,0
6590,2023-02-19,FR,Social,0
6591,2023-10-19,UK,Organic,0
6592,2023-09-04,FR,Email,0
6593,2023-09-21,UK,Paid Ads,1
6594,2023-03-20,ES,Referral,0
6595,2023-07-09,UK,Organic,0
6596,2023-02-16,ES,Organic,0
6597,2023-12-27,UK,Organic,1
6598,2023-12-20,IT,Social,0
6599,2023-12-18,UK,Email,0
6600,2023-07-08,FR,Organic,1
6601,2023-09-13,US,Social,0
6602,2023-08-10,US,Paid Ads,1
6603,2023-08-29,DE,Email,1
6604,2023-09-26,IT,Organic,0
6605,2023-01-01,UK,Organic,1
6606,2023-02-03,IT,Referral,0
6607,2023-03-20,DE,Organic,1
6608,2023-08-24,ES,Paid Ads,1
6609,2023-11-30,US,Paid Ads,0
6610,2023-12-15,US,Organic,1
6611,2023-04-08,IT,Organic,0
6612,2023-03-23,US,Social,0
6613,2023-07-11,US,Organic,0
6614,2023-09-10,UK,Organic,0
6615,2023-02-07,UK,Paid Ads,0
6616,2023-01-14,DE,Referral,0
6617,2023-12-13,FR,Referral,0
6618,2023-11-06,DE,Email,0
6619,2023-07-28,UK,Organic,1
6620,2023-12-23,US,Organic,1
6621,2023-03-30,US,Email,0
6622,2023-02-25,US,Social,0
6623,2023-04-04,IT,Paid Ads,0
6624,2023-04-03,ES,Organic,1
6625,2023-12-06,UK,Organic,0
6626,2023-03-26,IT,Organic,0
6627,2023-09-02,US,Referral,1
6628,2023-01-22,FR,Organic,0
6629,2023-10-18,UK,Organic,0
6630,2023-09-29,FR,Paid Ads,0
6631,2023-11-02,UK,Paid Ads,1
6632,2023-05-02,US,Paid Ads,0
6633,2023-05-08,UK,Paid Ads,1
6634,2023-04-23,UK,Referral,0
6635,2023-09-30,UK,Organic,1
6636,2023-12-02,UK,Paid Ads,0
6637,2023-05-10,UK,Organic,1
6638,2023-05-12,FR,Organic,0
6639,2023-03-26,UK,Paid Ads,0
6640,2023-12-16,DE,Paid Ads,0
6641,2023-03-22,UK,Referral,1
6642,2023-11-21,IT,Paid Ads,1
6643,2023-03-10,IT,Email,1
6644,2023-05-28,UK,Paid Ads,1
6645,2023-01-16,DE,Paid Ads,1
6646,2023-11-03,UK,Referral,0
6647,2023-04-15,IT,Organic,0
6648,2023-06-14,US,Organic,1
6649,2023-07-20,UK,Paid Ads,1
6650,2023-07-16,UK,Organic,0
6651,2023-07-04,UK,Paid Ads,1
6652,2023-11-18,US,Paid Ads,0
6653,2023-09-22,FR,Social,1
6654,2023-12-29,US,Email,1
6655,2023-04-10,US,Organic,1
6656,2023-12-08,UK,Paid Ads,1
6657,2023-11-16,UK,Organic,0
6658,2023-08-02,UK,Organic,1
6659,2023-10-05,ES,Email,0
6660,2023-06-11,UK,Organic,1
6661,2023-06-06,DE,Organic,0
6662,2023-09-08,UK,Social,0
6663,2023-04-07,UK,Email,0
6664,2023-01-18,DE,Email,1
6665,2023-11-23,US,Email,0
6666,2023-04-07,US,Referral,0
6667,2023-01-01,DE,Organic,1
6668,2023-08-04,US,Paid Ads,0
6669,2023-05-12,UK,Paid Ads,0
6670,2023-09-17,DE,Organic,1
6671,2023-05-05,FR,Email,0
6672,2023-03-23,UK,Paid Ads,1
6673,2023-10-10,US,Organic,1
6674,2023-06-20,UK,Organic,0
6675,2023-02-28,UK,Organic,0
6676,2023-02-01,DE,Email,1
6677,2023-06-10,IT,Paid Ads,0
6678,2023-10-11,IT,Paid Ads,0
6679,2023-04-16,UK,Paid Ads,0
6680,2023-04-15,US,Referral,1
6681,2023-08-16,DE,Email,1
6682,2023-07-07,UK,Paid Ads,0
6683,2023-03-11,ES,Social,0
6684,2023-11-14,FR,Social,0
6685,2023-10-17,IT,Social,0
6686,2023-03-28,UK,Referral,1
6687,2023-12-28,UK,Social,0
6688,2023-02-25,ES,Paid Ads,1
6689,2023-04-23,FR,Email,1
6690,2023-01-13,IT,Social,1
6691,2023-01-18,UK,Social,0
6692,2023-07-01,DE,Email,1
6693,2023-04-23,DE,Paid Ads,1
6694,2023-08-17,UK,Organic,1
6695,2023-06-20,US,Organic,1
6696,2023-10-22,DE,Email,0
6697,2023-07-08,UK,Organic,0
6698,2023-03-20,UK,Paid Ads,1
6699,2023-05-26,DE,Paid Ads,1
6700,2023-07-01,US,Paid Ads,0
6701,2023-10-13,IT,Social,0
6702,2023-09-07,UK,Referral,0
6703,2023-12-20,UK,Email,1
6704,2023-11-10,NL,Paid Ads,0
6705,2023-07-15,IT,Email,0
6706,2023-11-19,UK,Organic,0
6707,2023-03-12,ES,Organic,1
6708,2023-09-05,UK,Social,1
6709,2023-05-26,UK,Referral,0
6710,2023-04-16,UK,Referral,1
6711,2023-09-20,UK,Paid Ads,1
6712,2023-10-23,ES,Organic,0
6713,2023-03-11,FR,Paid Ads,0
6714,2023-07-12,NL,Organic,0
6715,2023-03-09,FR,Paid Ads,0
6716,2023-11-01,US,Paid Ads,0
6717,2023-02-21,FR,Paid Ads,0
6718,2023-12-29,NL,Paid Ads,0
6719,2023-10-12,FR,Social,0
6720,2023-11-30,ES,Referral,0
6721,2023-01-09,IT,Email,1
6722,2023-09-08,UK,Paid Ads,0
6723,2023-11-28,FR,Paid Ads,1
6724,2023-10-25,IT,Organic,0
6725,2023-07-03,NL,Organic,1
6726,2023-06-28,UK,Paid Ads,0
6727,2023-07-17,US,Organic,1
6728,2023-05-08,FR,Email,0
6729,2023-01-20,UK,Paid Ads,1
6730,2023-11-24,DE,Email,1
6731,2023-03-06,UK,Social,0
6732,2023-07-01,UK,Organic,1
6733,2023-08-29,US,Organic,1
6734,2023-01-24,US,Referral,0
6735,2023-03-24,US,Organic,0
6736,2023-11-15,US,Organic,1
6737,2023-07-04,UK,Email,1
6738,2023-11-12,UK,Social,0
6739,2023-04-09,UK,Email,1
6740,2023-03-03,UK,Paid Ads,1
6741,2023-10-13,DE,Paid Ads,0
6742,2023-01-22,ES,Paid Ads,1
6743,2023-07-31,UK,Paid Ads,0
6744,2023-05-06,UK,Paid Ads,0
6745,2023-02-11,FR,Organic,0
6746,2023-04-08,UK,Social,0
6747,2023-01-31,NL,Email,0
6748,2023-06-07,FR,Referral,0
6749,2023-04-22,UK,Social,0
6750,2023-09-04,UK,Organic,1
6751,2023-05-02,US,Organic,1
6752,2023-09-30,UK,Email,0
6753,2023-10-21,UK,Social,1
6754,2023-07-26,UK,Paid Ads,1
6755,2023-04-20,ES,Organic,0
6756,2023-10-05,US,Email,0
6757,2023-02-25,UK,Organic,1
6758,2023-02-26,FR,Paid Ads,1
6759,2023-10-18,US,Organic,1
6760,2023-04-24,US,Social,0
6761,2023-11-04,UK,Paid Ads,0
6762,2023-12-07,DE,Email,1
6763,2023-07-17,NL,Organic,0
6764,2023-11-17,UK,Organic,1
6765,2023-06-28,UK,Social,0
6766,2023-08-07,UK,Organic,1
6767,2023-10-04,UK,Paid Ads,0
6768,2023-01-16,US,Organic,1
6769,2023-03-02,ES,Email,1
6770,2023-02-23,IT,Organic,1
6771,2023-06-17,UK,Paid Ads,1
6772,2023-01-26,US,Referral,0
6773,2023-12-02,DE,Paid Ads,0
6774,2023-03-06,US,Organic,0
6775,2023-04-10,US,Referral,1
6776,2023-03-15,UK,Paid Ads,1
6777,2023-07-11,US,Organic,1
6778,2023-06-20,US,Paid Ads,1
6779,2023-09-30,ES,Social,1
6780,2023-07-06,ES,Organic,0
6781,2023-01-23,UK,Paid Ads,1
6782,2023-06-30,UK,Referral,0
6783,2023-11-23,IT,Organic,0
6784,2023-04-18,US,Organic,1
