order_id,customer_id,order_date,order_value,discount_applied,payment_method
12761,5538,2023-04-06,43.66,4.37,Google Pay
12762,5538,2023-09-26,141.63,0.0,Card
12763,5538,2023-12-31,172.85,0.0,PayPal
12764,5538,2023-11-06,51.73,0.0,PayPal
12765,5538,2023-09-23,168.77,8.44,Google Pay
12766,5539,2024-03-04,37.72,1.89,Apple Pay
12767,5539,2024-05-01,44.9,2.24,Card
12768,5539,2023-12-06,199.19,29.88,PayPal
12769,5540,2023-08-19,48.38,7.26,Google Pay
12770,5541,2023-09-14,71.52,10.73,Google Pay
12771,5541,2023-07-05,100.46,10.05,Google Pay
12772,5541,2024-01-21,52.26,7.84,Card
12773,5541,2023-05-27,40.47,0.0,Google Pay
12774,5542,2023-11-06,53.46,0.0,Google Pay
12775,5542,2023-09-26,131.42,6.57,Google Pay
12776,5542,2023-11-10,37.16,0.0,Card
12777,5542,2023-08-05,69.43,0.0,Card
12778,5543,2024-04-27,44.61,0.0,Google Pay
12779,5543,2023-11-17,120.82,0.0,Google Pay
12780,5544,2023-08-15,24.96,3.74,PayPal
12781,5545,2023-12-19,136.93,0.0,Google Pay
12782,5545,2023-04-01,86.72,13.01,PayPal
12783,5545,2023-09-08,42.34,4.23,Apple Pay
12784,5546,2024-05-05,191.12,9.56,PayPal
12785,5546,2024-06-03,89.26,8.93,Apple Pay
12786,5547,2023-10-17,150.75,22.61,Google Pay
12787,5547,2024-07-20,137.36,6.87,Google Pay
12788,5548,2024-07-10,55.54,0.0,Apple Pay
12789,5549,2023-07-14,84.79,12.72,Card
12790,5549,2023-02-08,55.61,2.78,PayPal
12791,5550,2023-05-14,44.92,0.0,Google Pay
12792,5550,2023-04-12,99.0,14.85,Apple Pay
12793,5551,2023-10-19,134.71,13.47,Apple Pay
12794,5552,2024-10-17,110.08,0.0,PayPal
12795,5552,2024-06-27,86.55,4.33,Google Pay
12796,5553,2023-10-26,54.62,0.0,Card
12797,5553,2023-10-05,150.45,0.0,Card
12798,5554,2023-11-11,247.52,37.13,PayPal
12799,5555,2023-10-29,56.06,0.0,Card
12800,5555,2023-05-24,51.21,7.68,Google Pay
12801,5556,2024-10-13,182.98,0.0,Google Pay
12802,5556,2024-04-17,89.16,4.46,Apple Pay
12803,5556,2024-04-20,36.89,0.0,PayPal
12804,5557,2024-11-15,57.12,5.71,PayPal
12805,5557,2024-07-03,186.16,18.62,Apple Pay
12806,5558,2023-12-16,39.86,3.99,Card
12807,5558,2023-10-12,291.86,29.19,Card
12808,5558,2023-09-13,122.56,6.13,PayPal
12809,5558,2024-04-06,155.2,0.0,PayPal
12810,5559,2023-08-07,57.44,0.0,Apple Pay
12811,5559,2024-01-04,41.03,0.0,PayPal
12812,5560,2023-12-18,88.38,0.0,PayPal
12813,5561,2024-04-14,44.75,0.0,Google Pay
12814,5561,2024-01-08,47.78,0.0,Google Pay
12815,5561,2023-10-07,68.69,0.0,Google Pay
12816,5562,2023-04-14,6.7,0.34,Google Pay
12817,5563,2023-07-07,30.68,3.07,Card
12818,5563,2023-05-06,105.74,15.86,Card
12819,5564,2023-05-03,16.94,0.85,Google Pay
12820,5564,2024-01-10,123.46,12.35,Card
12821,5564,2024-02-12,149.52,14.95,Google Pay
12822,5565,2024-03-05,35.8,0.0,PayPal
12823,5566,2023-10-30,41.81,2.09,Google Pay
12824,5567,2023-08-27,144.02,14.4,PayPal
12825,5568,2023-09-20,49.58,0.0,Apple Pay
12826,5569,2024-07-10,79.29,7.93,Apple Pay
12827,5570,2024-07-16,78.24,7.82,Apple Pay
12828,5571,2023-08-16,60.73,3.04,Google Pay
12829,5571,2023-06-01,137.44,0.0,Google Pay
12830,5571,2024-03-01,97.72,0.0,Card
12831,5571,2024-02-25,32.31,0.0,Google Pay
12832,5572,2024-08-22,90.81,0.0,Apple Pay
12833,5573,2024-01-30,25.48,2.55,Google Pay
12834,5573,2023-10-07,244.31,24.43,Card
12835,5573,2023-12-02,330.42,16.52,Card
12836,5574,2024-05-09,48.01,0.0,PayPal
12837,5575,2024-07-26,166.04,16.6,Apple Pay
12838,5576,2024-03-30,156.37,0.0,Apple Pay
12839,5577,2023-10-31,254.67,12.73,PayPal
12840,5577,2024-05-03,32.6,1.63,Apple Pay
12841,5578,2023-07-10,146.57,21.99,Google Pay
12842,5579,2024-05-22,72.78,0.0,Apple Pay
12843,5580,2024-01-30,45.08,0.0,Apple Pay
12844,5581,2023-11-16,63.19,3.16,PayPal
12845,5581,2024-01-29,159.61,7.98,PayPal
12846,5581,2023-07-26,149.58,0.0,PayPal
12847,5582,2024-04-23,89.9,8.99,PayPal
12848,5582,2024-05-27,121.19,0.0,Card
12849,5583,2024-01-06,83.37,12.51,Card
12850,5583,2024-06-20,125.34,12.53,Card
12851,5583,2024-12-04,59.44,2.97,Apple Pay
12852,5584,2023-09-02,89.81,8.98,Card
12853,5584,2023-10-02,91.95,9.2,Card
12854,5585,2024-03-19,154.53,0.0,Card
12855,5585,2024-09-17,95.12,9.51,Google Pay
12856,5585,2024-04-15,171.84,0.0,Card
12857,5586,2024-01-27,87.9,8.79,Apple Pay
12858,5586,2024-05-02,46.06,4.61,Google Pay
12859,5586,2024-10-14,31.36,1.57,Apple Pay
12860,5586,2024-01-11,105.75,0.0,Card
12861,5586,2023-12-18,100.77,5.04,PayPal
12862,5586,2024-01-26,52.22,0.0,Card
12863,5587,2023-06-24,87.88,4.39,Apple Pay
12864,5588,2023-11-29,99.16,0.0,Google Pay
12865,5588,2024-01-28,78.23,0.0,Google Pay
12866,5588,2024-03-23,129.85,0.0,PayPal
12867,5588,2024-04-25,76.22,0.0,Google Pay
12868,5589,2024-10-18,177.24,0.0,Google Pay
12869,5589,2024-01-21,29.26,1.46,Google Pay
12870,5590,2023-10-04,98.04,9.8,Card
12871,5591,2024-04-14,142.24,0.0,PayPal
12872,5591,2023-07-05,17.07,0.0,Apple Pay
12873,5592,2024-03-29,120.52,12.05,Google Pay
12874,5592,2024-03-19,207.68,10.38,Card
12875,5592,2024-07-06,57.83,8.67,PayPal
12876,5592,2024-04-17,221.84,0.0,Apple Pay
12877,5593,2023-12-09,42.19,4.22,Card
12878,5594,2023-05-04,212.32,10.62,PayPal
12879,5594,2024-03-17,76.49,3.82,Apple Pay
12880,5595,2023-06-01,16.17,0.0,Apple Pay
12881,5595,2023-08-08,32.28,0.0,Card
12882,5596,2023-12-19,44.72,4.47,Card
12883,5597,2023-07-24,79.29,0.0,Card
12884,5597,2023-09-02,77.49,7.75,Apple Pay
12885,5598,2023-11-24,34.93,3.49,Google Pay
12886,5599,2023-12-08,32.2,0.0,Google Pay
12887,5599,2023-02-22,72.0,0.0,Card
12888,5599,2023-08-14,108.22,0.0,PayPal
12889,5600,2023-12-26,61.33,0.0,PayPal
12890,5600,2024-03-11,81.56,0.0,Google Pay
12891,5601,2023-12-22,54.9,8.24,Card
12892,5601,2023-10-12,46.69,0.0,PayPal
12893,5601,2024-01-08,29.19,4.38,Card
12894,5602,2023-07-13,45.97,0.0,Google Pay
12895,5602,2023-04-01,236.85,35.53,Card
12896,5603,2023-02-07,109.86,5.49,Card
12897,5603,2023-11-02,22.2,2.22,Card
12898,5604,2023-05-18,106.91,5.35,Card
12899,5605,2024-03-23,185.31,0.0,Card
12900,5605,2024-06-07,47.43,0.0,Apple Pay
12901,5606,2024-01-13,143.67,14.37,Apple Pay
12902,5606,2024-06-18,108.25,0.0,PayPal
12903,5606,2023-12-31,96.52,0.0,Card
12904,5607,2023-02-02,230.4,0.0,Apple Pay
12905,5608,2024-09-02,162.68,8.13,Card
12906,5608,2024-10-03,113.52,0.0,Card
12907,5608,2024-11-17,74.46,0.0,PayPal
12908,5608,2024-09-29,39.4,0.0,Apple Pay
12909,5608,2024-06-26,54.5,0.0,Apple Pay
12910,5609,2023-05-03,97.56,9.76,PayPal
12911,5609,2023-12-07,175.87,0.0,PayPal
12912,5610,2024-05-03,123.31,0.0,PayPal
12913,5610,2024-04-07,79.24,3.96,Card
12914,5610,2023-11-16,33.49,1.67,Card
12915,5610,2023-11-01,67.73,10.16,Apple Pay
12916,5611,2024-03-31,85.93,12.89,Card
12917,5611,2024-07-27,109.88,10.99,Card
12918,5611,2024-05-19,60.96,0.0,PayPal
12919,5612,2023-10-18,91.31,0.0,Apple Pay
12920,5612,2024-06-16,22.75,0.0,Apple Pay
12921,5612,2024-04-10,175.27,8.76,Card
12922,5613,2023-05-15,136.93,0.0,PayPal
12923,5614,2024-06-22,166.82,25.02,Card
12924,5615,2024-05-29,72.44,7.24,Google Pay
12925,5615,2024-01-18,90.05,4.5,Apple Pay
12926,5615,2024-06-15,106.73,16.01,PayPal
12927,5616,2023-07-23,155.58,0.0,Card
12928,5616,2023-12-08,73.48,3.67,Google Pay
12929,5616,2023-07-13,70.68,0.0,Card
12930,5617,2023-07-17,14.1,1.41,PayPal
12931,5618,2023-10-17,54.37,5.44,PayPal
12932,5618,2023-11-10,68.86,10.33,Google Pay
12933,5619,2024-01-28,28.7,0.0,Google Pay
12934,5619,2024-07-07,43.3,0.0,Apple Pay
12935,5620,2023-11-14,67.87,0.0,Apple Pay
12936,5620,2024-01-04,54.36,0.0,Card
12937,5621,2023-12-30,54.92,0.0,Google Pay
12938,5621,2024-06-16,34.77,1.74,PayPal
12939,5621,2023-10-29,68.54,0.0,PayPal
12940,5622,2023-05-12,146.99,0.0,Apple Pay
12941,5622,2024-04-29,34.95,0.0,Google Pay
12942,5622,2023-05-17,49.89,4.99,Google Pay
12943,5623,2024-10-05,160.03,0.0,PayPal
12944,5623,2024-09-14,62.43,0.0,PayPal
12945,5623,2023-12-20,131.65,0.0,Google Pay
12946,5623,2023-11-01,224.3,22.43,PayPal
12947,5624,2024-01-20,79.27,3.96,Apple Pay
12948,5625,2023-09-18,84.83,0.0,Apple Pay
12949,5625,2023-10-06,22.92,2.29,Apple Pay
12950,5626,2023-11-02,89.04,0.0,Card
12951,5626,2023-09-03,12.22,0.61,PayPal
12952,5626,2023-11-06,135.22,20.28,Apple Pay
12953,5627,2023-10-03,48.22,0.0,Google Pay
12954,5627,2024-05-19,199.61,9.98,Google Pay
12955,5628,2023-05-03,95.06,9.51,PayPal
12956,5628,2023-11-21,147.35,0.0,Card
12957,5628,2023-12-01,84.0,0.0,Google Pay
12958,5628,2023-12-21,63.24,3.16,Card
12959,5628,2023-12-28,26.83,4.02,PayPal
12960,5629,2023-06-01,72.84,0.0,Card
12961,5629,2023-05-15,69.94,0.0,Apple Pay
12962,5630,2023-05-13,142.95,0.0,Apple Pay
12963,5630,2023-06-24,89.63,0.0,Apple Pay
12964,5631,2024-04-07,74.17,0.0,PayPal
12965,5631,2023-06-30,169.88,8.49,Apple Pay
12966,5631,2023-07-17,35.55,1.78,Google Pay
12967,5632,2023-05-21,12.27,0.0,Card
12968,5632,2023-10-16,80.35,4.02,Google Pay
12969,5633,2024-03-16,151.26,15.13,Card
12970,5633,2024-03-22,75.27,7.53,Google Pay
12971,5633,2024-10-25,57.77,5.78,PayPal
12972,5634,2024-05-03,251.37,12.57,Card
12973,5634,2024-08-03,82.98,0.0,PayPal
12974,5635,2023-09-09,43.85,0.0,Apple Pay
12975,5635,2023-09-16,33.93,1.7,Google Pay
12976,5636,2023-11-18,133.21,0.0,Apple Pay
12977,5636,2024-09-16,59.58,0.0,Google Pay
12978,5636,2024-05-14,129.87,0.0,Google Pay
12979,5637,2023-12-26,37.59,0.0,Card
12980,5638,2024-08-25,34.2,0.0,Card
12981,5638,2024-08-25,166.17,0.0,PayPal
12982,5639,2024-05-19,128.28,6.41,PayPal
12983,5640,2024-06-01,41.58,0.0,Apple Pay
12984,5640,2023-10-11,69.9,10.49,PayPal
12985,5641,2023-10-05,180.76,18.08,Apple Pay
12986,5641,2024-04-17,106.87,0.0,Apple Pay
12987,5641,2024-03-13,106.84,10.68,Card
12988,5642,2023-11-24,91.32,13.7,Apple Pay
12989,5643,2024-10-04,42.52,0.0,Google Pay
12990,5644,2023-09-26,65.58,6.56,Apple Pay
12991,5644,2023-03-24,17.39,0.87,Google Pay
12992,5644,2023-06-15,86.28,4.31,Apple Pay
12993,5645,2023-04-22,188.41,0.0,PayPal
12994,5645,2023-06-16,30.98,1.55,Card
12995,5645,2023-10-25,30.25,0.0,Apple Pay
12996,5646,2024-09-28,56.15,5.62,Card
12997,5646,2023-11-10,410.9,41.09,Card
12998,5646,2024-07-15,173.3,0.0,Card
12999,5647,2024-01-29,100.77,10.08,Card
13000,5648,2023-11-02,28.91,1.45,PayPal
13001,5648,2023-08-23,182.28,27.34,Apple Pay
13002,5648,2024-04-29,55.26,5.53,Card
13003,5649,2024-07-11,61.27,0.0,PayPal
13004,5649,2024-05-15,28.41,2.84,PayPal
13005,5649,2024-07-26,110.36,11.04,Google Pay
13006,5650,2024-03-18,172.06,17.21,Card
13007,5651,2024-05-05,84.26,0.0,Card
13008,5651,2024-01-19,181.13,0.0,Apple Pay
13009,5651,2024-05-19,115.3,11.53,Apple Pay
13010,5652,2023-04-20,24.91,0.0,PayPal
13011,5653,2023-10-15,191.07,19.11,PayPal
13012,5653,2023-09-04,67.82,0.0,Card
13013,5653,2024-05-23,48.61,4.86,PayPal
13014,5653,2023-12-02,101.41,0.0,Apple Pay
13015,5654,2024-07-22,30.75,3.08,Apple Pay
13016,5655,2024-06-11,108.06,0.0,Apple Pay
13017,5655,2024-01-27,104.26,10.43,Apple Pay
13018,5655,2024-07-12,143.68,0.0,Card
13019,5655,2023-11-19,89.11,8.91,PayPal
13020,5655,2024-02-16,13.47,0.67,Card
13021,5656,2023-10-30,49.31,4.93,PayPal
13022,5656,2023-04-26,172.77,0.0,Google Pay
13023,5656,2023-03-18,134.61,0.0,PayPal
13024,5656,2023-12-20,155.3,7.76,Card
13025,5656,2023-12-02,28.49,4.27,Card
13026,5657,2023-08-17,22.05,0.0,Card
13027,5658,2023-07-17,93.47,9.35,Google Pay
13028,5659,2023-12-11,104.16,0.0,Apple Pay
13029,5659,2023-11-04,33.86,0.0,Google Pay
13030,5659,2024-08-24,20.62,0.0,Card
13031,5660,2024-10-16,169.14,8.46,Apple Pay
13032,5661,2024-04-26,16.21,0.0,Google Pay
13033,5661,2024-01-20,202.11,0.0,PayPal
13034,5661,2023-09-03,176.31,26.45,Card
13035,5661,2023-08-09,13.64,0.0,PayPal
13036,5662,2023-07-25,76.32,3.82,Google Pay
13037,5662,2023-11-02,73.35,3.67,Google Pay
13038,5662,2023-01-12,133.82,0.0,Card
13039,5663,2024-01-06,72.38,0.0,PayPal
13040,5663,2024-07-29,161.94,16.19,Apple Pay
13041,5663,2023-10-19,70.65,10.6,PayPal
13042,5664,2023-10-05,16.44,0.0,Apple Pay
13043,5665,2023-12-28,96.12,0.0,Google Pay
13044,5665,2024-05-08,54.24,0.0,PayPal
13045,5666,2023-11-06,73.61,0.0,Card
13046,5666,2023-03-22,29.61,1.48,Apple Pay
13047,5666,2023-06-10,48.23,7.23,Google Pay
13048,5667,2023-12-26,86.67,0.0,PayPal
13049,5667,2024-08-19,28.09,1.4,Apple Pay
13050,5667,2024-06-05,121.25,0.0,PayPal
13051,5668,2023-10-07,169.29,0.0,Card
13052,5668,2024-03-09,134.66,0.0,Google Pay
13053,5668,2024-02-12,38.75,0.0,Google Pay
13054,5668,2023-12-19,66.2,3.31,Apple Pay
13055,5668,2024-01-24,40.49,4.05,Apple Pay
13056,5668,2023-12-18,238.66,0.0,Card
13057,5669,2023-11-20,166.39,16.64,Google Pay
13058,5669,2023-07-13,38.97,1.95,Card
13059,5669,2023-04-10,37.46,5.62,Apple Pay
13060,5670,2024-02-03,248.48,37.27,Apple Pay
13061,5670,2023-06-27,65.05,0.0,Google Pay
13062,5670,2023-12-15,117.09,0.0,Google Pay
13063,5670,2024-05-08,188.38,18.84,PayPal
13064,5670,2024-05-16,280.36,0.0,Apple Pay
13065,5671,2024-01-31,77.99,11.7,Apple Pay
13066,5671,2024-02-11,157.52,0.0,Card
13067,5672,2023-11-29,52.71,0.0,Card
13068,5672,2024-04-04,61.95,9.29,Card
13069,5673,2023-10-28,55.0,0.0,Apple Pay
13070,5674,2024-02-28,42.03,2.1,Google Pay
13071,5674,2023-11-23,148.75,7.44,Google Pay
13072,5674,2023-12-30,84.32,8.43,Apple Pay
13073,5675,2023-07-13,71.26,0.0,PayPal
13074,5675,2023-09-27,210.51,21.05,Google Pay
13075,5675,2023-06-08,57.53,0.0,Card
13076,5675,2023-10-07,104.61,15.69,Card
13077,5675,2023-11-08,35.98,0.0,Card
13078,5676,2023-12-03,65.9,3.3,Google Pay
13079,5676,2024-10-14,45.08,0.0,Apple Pay
13080,5677,2023-08-22,84.96,4.25,PayPal
13081,5677,2023-06-27,66.12,0.0,Card
13082,5678,2023-07-09,105.87,0.0,PayPal
13083,5678,2023-11-26,73.37,0.0,Google Pay
13084,5679,2024-01-14,72.23,7.22,Card
13085,5679,2023-11-10,207.81,20.78,PayPal
13086,5679,2023-04-10,38.83,0.0,PayPal
13087,5679,2024-03-07,62.84,0.0,Google Pay
13088,5680,2023-09-29,30.1,3.01,Card
13089,5680,2023-12-26,143.9,0.0,Card
13090,5681,2023-03-29,70.76,7.08,Google Pay
13091,5681,2023-08-06,156.89,0.0,PayPal
13092,5682,2024-05-24,61.66,3.08,Card
13093,5682,2023-06-08,86.61,12.99,Card
13094,5683,2023-09-02,119.72,11.97,PayPal
13095,5684,2023-09-20,124.36,6.22,Apple Pay
13096,5685,2024-07-13,134.18,0.0,Google Pay
13097,5685,2024-07-31,31.64,0.0,Apple Pay
13098,5685,2024-03-07,30.94,3.09,PayPal
13099,5685,2024-04-26,73.83,0.0,Card
13100,5686,2024-01-26,36.52,0.0,Google Pay
13101,5686,2024-03-16,71.32,10.7,Card
13102,5687,2024-03-12,84.11,0.0,Google Pay
13103,5687,2024-11-16,76.91,3.85,PayPal
13104,5687,2024-03-06,62.17,6.22,Apple Pay
13105,5688,2023-05-16,80.42,0.0,Apple Pay
13106,5688,2023-05-21,162.21,8.11,Google Pay
13107,5689,2024-03-19,169.35,0.0,Google Pay
13108,5689,2023-09-13,52.03,0.0,Card
13109,5689,2024-03-26,260.73,39.11,Apple Pay
13110,5690,2024-03-18,36.74,0.0,Apple Pay
13111,5690,2024-08-11,45.1,0.0,Google Pay
13112,5691,2024-05-21,105.7,0.0,Card
13113,5691,2024-10-06,54.68,5.47,Apple Pay
13114,5691,2023-12-06,89.58,0.0,Apple Pay
13115,5691,2023-12-11,87.03,0.0,Google Pay
13116,5692,2024-01-02,104.04,15.61,Card
13117,5692,2023-09-12,94.36,4.72,Google Pay
13118,5692,2023-12-24,40.22,0.0,PayPal
13119,5692,2024-06-27,79.4,0.0,Apple Pay
13120,5692,2024-01-06,180.94,9.05,Apple Pay
13121,5692,2023-07-18,54.97,2.75,PayPal
13122,5693,2023-08-31,196.73,19.67,Google Pay
13123,5693,2024-01-23,115.97,0.0,Card
13124,5693,2023-07-02,49.16,0.0,PayPal
13125,5694,2023-06-11,48.19,2.41,Card
13126,5694,2024-01-15,178.05,17.81,Google Pay
13127,5695,2024-03-13,103.47,0.0,Apple Pay
13128,5695,2024-06-25,84.6,0.0,Google Pay
13129,5696,2024-09-12,39.85,5.98,Card
13130,5696,2024-07-17,35.54,0.0,Apple Pay
13131,5697,2024-07-08,64.21,0.0,Google Pay
13132,5698,2024-05-29,85.17,0.0,Apple Pay
13133,5698,2024-04-16,110.84,16.63,Card
13134,5698,2024-09-13,86.6,12.99,Google Pay
13135,5698,2024-04-04,74.31,11.15,Apple Pay
13136,5699,2023-10-29,101.93,0.0,PayPal
13137,5699,2023-05-27,33.94,0.0,Apple Pay
13138,5700,2023-12-20,172.6,17.26,PayPal
13139,5701,2024-02-18,80.67,8.07,Google Pay
13140,5702,2024-08-17,90.44,13.57,Google Pay
13141,5703,2023-11-26,44.96,0.0,Apple Pay
13142,5704,2023-07-21,76.37,11.46,Card
13143,5705,2023-07-14,183.05,9.15,PayPal
13144,5705,2024-04-17,76.68,0.0,PayPal
13145,5705,2023-09-14,165.06,0.0,Google Pay
13146,5705,2023-06-24,85.65,4.28,PayPal
13147,5706,2024-12-03,150.55,0.0,Card
13148,5706,2023-12-20,50.59,0.0,Google Pay
13149,5706,2024-10-28,331.12,0.0,Google Pay
13150,5707,2023-03-30,228.39,0.0,Card
13151,5708,2024-03-11,29.7,2.97,Apple Pay
13152,5708,2024-02-09,14.39,0.0,Apple Pay
13153,5708,2024-03-04,44.21,0.0,PayPal
13154,5709,2024-08-19,57.13,0.0,Card
13155,5710,2023-05-16,43.47,0.0,Google Pay
13156,5710,2023-11-26,92.09,9.21,Apple Pay
13157,5711,2024-05-21,170.68,0.0,Apple Pay
13158,5711,2024-02-21,55.01,0.0,Apple Pay
13159,5711,2024-03-16,143.27,0.0,Google Pay
13160,5712,2024-06-12,147.77,22.17,Apple Pay
13161,5712,2024-03-13,55.16,0.0,Apple Pay
13162,5712,2024-04-26,60.48,6.05,PayPal
13163,5713,2024-07-28,29.92,0.0,Card
13164,5714,2024-02-01,128.85,12.88,Card
13165,5715,2023-11-02,79.89,7.99,Apple Pay
13166,5715,2024-01-28,61.31,0.0,Apple Pay
13167,5715,2023-12-01,97.88,0.0,Apple Pay
13168,5715,2024-01-15,80.41,12.06,Google Pay
13169,5716,2024-03-22,111.21,11.12,Google Pay
13170,5717,2023-05-18,79.54,0.0,Card
13171,5717,2024-01-06,41.03,2.05,Google Pay
13172,5717,2023-07-24,35.56,0.0,PayPal
13173,5718,2023-11-24,150.5,0.0,Google Pay
13174,5719,2023-08-31,134.58,20.19,PayPal
13175,5719,2024-02-21,61.06,0.0,Card
13176,5720,2024-05-05,43.5,0.0,PayPal
13177,5721,2024-03-06,71.38,0.0,Apple Pay
13178,5721,2024-06-11,24.07,0.0,PayPal
13179,5721,2023-09-18,105.88,5.29,Card
13180,5722,2024-01-17,109.82,0.0,Card
13181,5722,2023-09-28,102.69,15.4,Google Pay
13182,5722,2023-04-21,47.87,0.0,Google Pay
13183,5723,2023-07-15,47.67,4.77,Apple Pay
13184,5723,2023-06-09,25.33,0.0,Google Pay
13185,5723,2023-07-04,99.41,4.97,Card
13186,5723,2023-12-17,52.02,0.0,Apple Pay
13187,5724,2024-05-14,57.83,0.0,Card
13188,5725,2024-04-28,129.72,0.0,PayPal
13189,5726,2023-08-25,33.31,0.0,Google Pay
13190,5727,2024-10-06,212.03,0.0,Google Pay
13191,5727,2024-08-23,150.06,0.0,PayPal
13192,5727,2024-11-18,54.53,8.18,Apple Pay
13193,5728,2023-09-29,44.33,0.0,PayPal
13194,5729,2023-05-25,133.76,0.0,Google Pay
13195,5729,2023-05-14,75.4,11.31,Card
13196,5729,2023-06-08,95.23,0.0,Apple Pay
13197,5729,2023-11-08,35.31,0.0,PayPal
13198,5729,2023-06-19,25.42,2.54,Apple Pay
13199,5730,2024-06-20,108.23,5.41,PayPal
13200,5730,2024-01-31,116.22,0.0,Apple Pay
13201,5730,2024-04-06,88.92,4.45,Apple Pay
13202,5731,2024-03-17,74.16,3.71,Apple Pay
13203,5731,2024-04-28,32.73,0.0,Card
13204,5731,2024-08-09,26.91,0.0,Apple Pay
13205,5731,2023-11-17,249.59,12.48,Google Pay
13206,5731,2024-06-19,78.31,7.83,Apple Pay
13207,5732,2024-01-18,26.9,4.03,PayPal
13208,5733,2024-05-16,34.87,1.74,Card
13209,5733,2024-07-27,113.45,0.0,Apple Pay
13210,5733,2024-08-04,39.57,0.0,PayPal
13211,5734,2023-11-07,51.59,2.58,Google Pay
13212,5734,2024-01-17,133.73,0.0,PayPal
13213,5734,2023-11-24,44.5,0.0,Apple Pay
13214,5735,2024-05-21,62.21,0.0,Card
13215,5736,2024-04-25,145.64,0.0,Card
13216,5736,2024-03-08,102.73,0.0,Google Pay
13217,5737,2023-08-19,132.06,0.0,Apple Pay
13218,5737,2023-07-15,85.31,4.27,Google Pay
13219,5737,2023-06-16,39.38,3.94,PayPal
13220,5737,2023-06-01,53.52,0.0,Apple Pay
13221,5738,2023-10-15,78.14,7.81,Apple Pay
13222,5739,2024-01-28,9.19,0.92,Apple Pay
13223,5739,2023-09-21,44.77,0.0,PayPal
13224,5739,2023-12-01,17.85,1.78,Google Pay
13225,5740,2024-08-17,168.33,25.25,Apple Pay
13226,5740,2024-01-23,129.42,6.47,Card
13227,5741,2024-07-09,38.43,1.92,Card
13228,5741,2024-06-24,66.9,0.0,PayPal
13229,5742,2024-01-23,220.53,0.0,Google Pay
13230,5743,2023-10-31,213.33,0.0,PayPal
13231,5743,2024-04-14,104.66,0.0,Card
13232,5743,2024-03-18,71.35,3.57,Card
13233,5743,2024-06-11,151.16,0.0,PayPal
13234,5744,2024-09-01,104.32,10.43,PayPal
13235,5744,2023-11-22,162.86,8.14,Card
13236,5744,2024-01-03,47.74,0.0,Apple Pay
13237,5744,2023-10-31,210.36,0.0,Card
13238,5745,2024-02-12,132.27,0.0,Apple Pay
13239,5746,2023-09-12,61.47,0.0,Apple Pay
13240,5746,2024-07-15,138.69,6.93,PayPal
13241,5747,2024-05-17,178.33,8.92,PayPal
13242,5748,2024-05-30,91.79,0.0,Google Pay
13243,5748,2024-01-05,101.03,0.0,PayPal
13244,5749,2023-07-17,25.78,2.58,Apple Pay
13245,5750,2024-03-31,162.19,24.33,Card
13246,5750,2024-04-30,29.51,0.0,Google Pay
13247,5750,2024-06-19,36.36,0.0,Card
13248,5750,2024-05-06,50.19,0.0,Card
13249,5751,2023-12-09,85.59,0.0,Card
13250,5752,2023-11-26,214.64,32.2,PayPal
13251,5753,2023-11-21,143.74,14.37,Apple Pay
13252,5754,2023-03-30,144.99,14.5,Google Pay
13253,5754,2024-01-04,14.3,1.43,Google Pay
13254,5754,2023-04-23,134.52,0.0,Apple Pay
13255,5755,2024-02-05,22.4,0.0,Card
13256,5755,2024-05-23,200.35,0.0,Google Pay
13257,5755,2023-08-23,78.7,3.94,Apple Pay
13258,5756,2023-11-11,146.2,14.62,Apple Pay
13259,5756,2024-06-19,63.28,0.0,Apple Pay
13260,5756,2023-10-05,19.12,0.0,Apple Pay
13261,5756,2023-08-31,49.52,4.95,Card
13262,5756,2024-04-25,107.51,5.38,Google Pay
13263,5757,2024-12-07,167.94,16.79,Apple Pay
13264,5757,2024-11-24,77.1,0.0,PayPal
13265,5757,2024-03-31,68.28,6.83,Google Pay
13266,5758,2024-07-11,134.56,0.0,PayPal
13267,5758,2024-04-11,114.32,0.0,PayPal
13268,5759,2023-02-25,68.95,6.9,Apple Pay
13269,5759,2023-11-01,189.95,9.5,Apple Pay
13270,5759,2023-10-26,52.64,0.0,Google Pay
13271,5760,2024-08-25,124.5,0.0,PayPal
13272,5760,2024-08-22,41.29,2.06,Card
13273,5760,2024-06-24,58.48,8.77,Apple Pay
13274,5760,2024-01-29,70.49,0.0,PayPal
13275,5761,2024-06-05,61.21,6.12,PayPal
13276,5761,2024-02-29,101.39,10.14,PayPal
13277,5761,2023-09-22,212.7,31.9,Card
13278,5762,2024-04-10,97.43,0.0,Card
13279,5762,2024-01-01,167.05,16.71,Google Pay
13280,5762,2023-09-16,183.7,0.0,PayPal
13281,5763,2023-10-18,38.39,0.0,PayPal
13282,5763,2023-05-24,56.67,5.67,Google Pay
13283,5764,2024-09-15,76.16,0.0,Google Pay
13284,5765,2023-02-15,25.68,0.0,Card
13285,5765,2023-02-06,269.38,26.94,Apple Pay
13286,5766,2023-09-30,80.47,4.02,PayPal
13287,5767,2023-12-28,127.39,19.11,PayPal
13288,5768,2024-09-05,63.93,0.0,Card
13289,5769,2024-04-22,93.27,0.0,Card
13290,5769,2024-05-25,138.18,0.0,Card
13291,5770,2023-02-26,58.3,0.0,Google Pay
13292,5770,2023-07-08,73.14,3.66,PayPal
