order_item_id,order_id,product_category,quantity,unit_price
53985,17932,Electronics,3,92.65
53986,17932,Clothing,1,76.49
53987,17932,Electronics,2,1.0
53988,17933,Home,2,69.31
53989,17933,Beauty,2,1.0
53990,17934,Electronics,3,9.69
53991,17935,Beauty,3,25.82
53992,17935,Sports,1,94.48
53993,17935,Home,1,78.81
53994,17935,Home,2,40.77
53995,17935,Home,2,1.0
53996,17936,Accessories,1,54.48
53997,17936,Accessories,1,9.18
53998,17937,Beauty,1,40.61
53999,17937,Beauty,1,40.02
54000,17938,Beauty,3,13.26
54001,17939,Sports,3,31.26
54002,17939,Accessories,2,30.8
54003,17939,Electronics,1,51.59
54004,17939,Electronics,1,1.0
54005,17940,Clothing,3,67.28
54006,17940,Sports,3,1.0
54007,17941,Accessories,2,12.33
54008,17941,Clothing,1,92.5
54009,17941,Accessories,1,11.84
54010,17941,Home,3,18.02
54011,17941,Sports,3,1.0
54012,17942,Home,1,13.29
54013,17943,Accessories,3,66.76
54014,17943,Sports,1,26.97
54015,17943,Clothing,3,13.23
54016,17943,Clothing,2,1.0
54017,17944,Beauty,1,9.77
54018,17944,Home,1,98.58
54019,17944,Electronics,3,85.54
54020,17944,Electronics,3,39.86
54021,17944,Home,2,1.0
54022,17945,Electronics,3,72.96
54023,17945,Beauty,1,1.0
54024,17946,Accessories,1,45.09
54025,17946,Home,1,60.52
54026,17946,Electronics,1,1.0
54027,17947,Accessories,1,123.83
54028,17948,Beauty,2,20.24
54029,17948,Beauty,1,93.0
54030,17948,Accessories,3,58.48
54031,17948,Home,1,95.72
54032,17948,Home,2,1.0
54033,17949,Home,1,5.93
54034,17949,Home,3,57.19
54035,17949,Clothing,3,39.94
54036,17949,Electronics,1,33.39
54037,17949,Sports,2,1.0
54038,17950,Sports,3,17.18
54039,17951,Clothing,1,97.51
54040,17951,Clothing,3,15.22
54041,17951,Clothing,1,51.29
54042,17952,Accessories,2,67.57
54043,17952,Accessories,1,1.0
54044,17953,Beauty,2,17.87
54045,17953,Electronics,1,18.99
54046,17953,Accessories,3,93.53
54047,17953,Home,3,61.39
54048,17953,Sports,3,1.0
54049,17954,Beauty,2,9.13
54050,17954,Electronics,1,6.04
54051,17954,Accessories,3,45.63
54052,17955,Beauty,1,52.51
54053,17956,Sports,1,16.19
54054,17957,Beauty,2,47.54
54055,17957,Home,1,93.03
54056,17957,Sports,2,50.59
54057,17957,Clothing,1,1.0
54058,17958,Home,1,52.13
54059,17958,Clothing,2,1.0
54060,17959,Accessories,2,40.04
54061,17959,Clothing,1,48.05
54062,17959,Accessories,1,90.66
54063,17959,Sports,2,1.0
54064,17960,Beauty,1,74.48
54065,17960,Clothing,3,63.38
54066,17960,Electronics,1,1.0
54067,17961,Sports,1,69.03
54068,17961,Sports,3,98.43
54069,17961,Home,1,89.3
54070,17961,Sports,2,48.25
54071,17961,Accessories,3,1.0
54072,17962,Accessories,1,75.48
54073,17962,Clothing,2,37.56
54074,17962,Clothing,3,1.0
54075,17963,Sports,3,92.2
54076,17963,Home,3,23.81
54077,17963,Accessories,1,1.0
54078,17964,Accessories,1,66.68
54079,17964,Home,3,1.0
54080,17965,Home,3,43.8
54081,17965,Electronics,1,1.0
54082,17966,Home,3,95.04
54083,17966,Clothing,2,82.89
54084,17966,Home,1,1.0
54085,17967,Clothing,2,82.91
54086,17967,Beauty,2,24.94
54087,17967,Electronics,3,82.09
54088,17967,Accessories,1,1.0
54089,17968,Home,3,25.62
54090,17968,Clothing,3,1.0
54091,17969,Clothing,1,74.55
54092,17969,Sports,1,18.4
54093,17969,Clothing,2,84.14
54094,17969,Home,1,1.0
54095,17970,Home,2,43.46
54096,17970,Home,1,49.5
54097,17971,Beauty,2,60.4
54098,17971,Sports,2,11.17
54099,17972,Electronics,2,62.77
54100,17973,Clothing,1,42.89
54101,17974,Electronics,1,44.45
54102,17974,Beauty,2,10.12
54103,17974,Home,2,86.02
54104,17974,Home,1,1.0
54105,17975,Accessories,1,75.12
54106,17975,Beauty,2,62.57
54107,17975,Home,2,96.01
54108,17975,Clothing,1,1.0
54109,17976,Clothing,1,52.62
54110,17976,Sports,1,71.8
54111,17976,Accessories,3,92.58
54112,17976,Clothing,3,1.0
54113,17977,Electronics,2,61.67
54114,17977,Sports,2,63.56
54115,17977,Home,1,79.76
54116,17977,Clothing,2,1.0
54117,17978,Accessories,2,36.05
54118,17979,Accessories,2,48.82
54119,17980,Accessories,3,70.2
54120,17980,Sports,3,84.59
54121,17980,Home,1,94.99
54122,17980,Accessories,2,76.42
54123,17980,Clothing,2,1.0
54124,17981,Clothing,2,68.67
54125,17981,Beauty,2,52.05
54126,17981,Electronics,2,91.02
54127,17981,Sports,1,1.0
54128,17982,Beauty,1,93.25
54129,17982,Accessories,3,42.79
54130,17982,Sports,1,1.0
54131,17983,Sports,3,41.68
54132,17983,Accessories,1,92.86
54133,17983,Accessories,2,1.0
54134,17984,Home,1,65.04
54135,17984,Beauty,2,17.24
54136,17984,Beauty,1,58.49
54137,17984,Home,2,1.0
54138,17985,Sports,3,33.41
54139,17985,Electronics,2,36.19
54140,17986,Accessories,2,18.94
54141,17986,Beauty,1,92.87
54142,17986,Accessories,1,29.88
54143,17987,Beauty,2,88.5
54144,17987,Beauty,2,59.35
54145,17987,Home,2,42.79
54146,17987,Beauty,2,20.96
54147,17987,Sports,2,1.0
54148,17988,Sports,1,61.17
54149,17989,Sports,1,31.59
54150,17989,Electronics,2,38.93
54151,17989,Accessories,1,70.91
54152,17989,Electronics,1,1.0
54153,17990,Accessories,1,63.77
54154,17990,Accessories,1,24.28
54155,17990,Accessories,1,51.76
54156,17990,Clothing,3,20.15
54157,17990,Home,2,1.0
54158,17991,Electronics,3,16.59
54159,17991,Sports,1,1.0
54160,17992,Accessories,3,74.14
54161,17992,Electronics,2,60.59
54162,17992,Clothing,2,11.06
54163,17992,Clothing,2,18.1
54164,17992,Electronics,3,1.0
54165,17993,Electronics,1,66.66
54166,17993,Clothing,2,62.24
54167,17993,Home,3,1.0
54168,17994,Beauty,3,62.02
54169,17994,Electronics,2,64.27
54170,17994,Beauty,3,54.46
54171,17994,Clothing,1,1.0
54172,17995,Sports,2,37.18
54173,17995,Accessories,2,61.71
54174,17995,Beauty,2,36.63
54175,17995,Home,1,65.9
54176,17995,Accessories,1,1.0
54177,17996,Beauty,1,71.36
54178,17996,Sports,2,48.88
54179,17996,Sports,1,77.2
54180,17996,Home,1,1.0
54181,17997,Home,1,60.78
54182,17997,Clothing,3,1.0
54183,17998,Electronics,2,36.45
54184,17999,Electronics,3,42.53
54185,17999,Accessories,2,57.64
54186,17999,Electronics,2,1.0
54187,18000,Accessories,3,28.43
54188,18000,Sports,3,83.31
54189,18000,Sports,2,63.12
54190,18000,Sports,1,97.16
54191,18000,Home,1,1.0
54192,18001,Accessories,3,55.3
54193,18002,Home,2,30.73
54194,18003,Clothing,2,96.84
54195,18003,Home,3,1.0
54196,18004,Sports,1,25.5
54197,18004,Accessories,1,27.68
54198,18004,Electronics,3,1.0
54199,18005,Accessories,2,8.59
54200,18005,Clothing,3,75.65
54201,18005,Sports,1,1.0
54202,18006,Beauty,1,54.71
54203,18006,Sports,2,18.1
54204,18006,Clothing,2,97.43
54205,18006,Sports,1,55.56
54206,18006,Accessories,3,1.0
54207,18007,Electronics,1,97.45
54208,18007,Home,3,1.0
54209,18008,Sports,3,68.26
54210,18008,Beauty,3,77.46
54211,18008,Electronics,1,71.0
54212,18008,Beauty,1,1.0
54213,18009,Clothing,3,43.35
54214,18009,Clothing,3,73.84
54215,18009,Sports,3,1.0
54216,18010,Sports,2,80.16
54217,18010,Accessories,2,69.99
54218,18010,Beauty,3,96.28
54219,18010,Beauty,1,1.0
54220,18011,Home,2,44.34
54221,18011,Sports,1,1.0
54222,18012,Home,2,89.75
54223,18012,Clothing,2,1.0
54224,18013,Beauty,3,12.03
54225,18013,Sports,3,79.7
54226,18013,Sports,1,90.6
54227,18013,Sports,3,84.88
54228,18013,Sports,2,1.0
54229,18014,Beauty,1,49.17
54230,18014,Beauty,3,11.97
54231,18014,Home,2,1.0
54232,18015,Sports,3,52.4
54233,18016,Clothing,3,46.81
54234,18016,Sports,3,5.65
54235,18016,Home,1,65.14
54236,18016,Beauty,3,34.97
54237,18016,Electronics,1,1.0
54238,18017,Sports,3,80.07
54239,18017,Sports,2,86.95
54240,18017,Electronics,2,77.69
54241,18017,Clothing,3,1.0
54242,18018,Beauty,3,23.66
54243,18019,Sports,1,39.45
54244,18019,Accessories,3,47.56
54245,18019,Clothing,2,1.0
54246,18020,Clothing,2,62.84
54247,18020,Sports,1,1.0
54248,18021,Accessories,2,91.75
54249,18021,Electronics,2,53.76
54250,18021,Home,1,50.52
54251,18021,Sports,1,57.87
54252,18021,Sports,1,1.0
54253,18022,Home,2,40.09
54254,18022,Beauty,2,84.4
54255,18022,Accessories,3,21.04
54256,18022,Electronics,1,1.0
54257,18023,Electronics,3,6.6
54258,18023,Home,1,5.52
54259,18023,Electronics,3,1.0
54260,18024,Accessories,2,40.04
54261,18024,Home,3,60.96
54262,18024,Electronics,1,24.07
54263,18024,Beauty,1,90.45
54264,18024,Accessories,2,1.0
54265,18025,Beauty,1,8.38
54266,18025,Beauty,3,76.05
54267,18025,Sports,2,47.46
54268,18025,Electronics,3,38.0
54269,18025,Sports,1,1.0
54270,18026,Beauty,1,39.41
54271,18026,Electronics,2,19.93
54272,18026,Sports,3,4.35
54273,18027,Clothing,3,17.62
54274,18027,Clothing,1,92.6
54275,18027,Home,3,35.9
54276,18027,Sports,2,1.0
54277,18028,Home,3,78.85
54278,18029,Accessories,1,44.69
54279,18029,Electronics,2,52.16
54280,18029,Accessories,1,70.7
54281,18029,Beauty,1,93.49
54282,18029,Electronics,1,1.0
54283,18030,Accessories,3,88.17
54284,18030,Beauty,2,1.0
54285,18031,Clothing,1,79.43
54286,18031,Accessories,3,70.48
54287,18031,Beauty,1,1.0
54288,18032,Home,1,74.18
54289,18032,Accessories,1,1.0
54290,18033,Sports,1,75.21
54291,18033,Home,3,54.26
54292,18033,Home,2,1.0
54293,18034,Home,3,72.77
54294,18034,Accessories,3,88.53
54295,18034,Home,2,9.49
54296,18034,Sports,3,27.45
54297,18034,Electronics,3,1.0
54298,18035,Electronics,3,10.1
54299,18035,Clothing,3,83.64
54300,18035,Beauty,3,1.0
54301,18036,Beauty,2,98.09
54302,18036,Home,2,38.72
54303,18036,Accessories,2,80.39
54304,18036,Beauty,2,90.74
54305,18036,Electronics,1,1.0
54306,18037,Clothing,1,27.35
54307,18037,Sports,1,24.36
54308,18037,Clothing,3,71.39
54309,18037,Clothing,3,56.45
54310,18037,Electronics,2,1.0
54311,18038,Sports,2,19.95
54312,18039,Electronics,3,51.14
54313,18039,Accessories,1,1.0
54314,18040,Home,2,8.53
54315,18040,Sports,2,97.8
54316,18040,Electronics,3,83.71
54317,18040,Beauty,1,1.0
54318,18041,Sports,3,21.77
54319,18041,Beauty,3,39.59
54320,18041,Beauty,1,1.0
54321,18042,Sports,2,67.29
54322,18042,Sports,2,15.9
54323,18042,Beauty,3,1.0
54324,18043,Beauty,3,75.24
54325,18043,Beauty,2,1.0
54326,18044,Clothing,2,56.97
54327,18044,Clothing,2,42.69
54328,18045,Electronics,1,31.38
54329,18045,Electronics,3,52.08
54330,18045,Beauty,3,70.54
54331,18045,Sports,2,58.2
54332,18045,Clothing,2,1.0
54333,18046,Electronics,1,105.5
54334,18047,Sports,3,27.31
54335,18047,Sports,3,96.4
54336,18047,Home,2,1.0
54337,18048,Beauty,2,24.63
54338,18048,Clothing,2,31.37
54339,18048,Clothing,2,40.2
54340,18048,Beauty,2,1.0
54341,18049,Home,1,24.87
54342,18049,Electronics,2,94.61
54343,18049,Home,1,76.52
54344,18049,Electronics,2,1.0
54345,18050,Accessories,3,17.4
54346,18050,Sports,1,48.36
54347,18050,Electronics,1,29.7
54348,18051,Beauty,3,6.87
54349,18051,Electronics,2,70.1
54350,18051,Home,1,44.87
54351,18052,Beauty,3,52.69
54352,18052,Accessories,2,61.75
54353,18052,Home,1,78.71
54354,18052,Sports,3,40.31
54355,18052,Accessories,3,1.0
54356,18053,Accessories,2,48.02
54357,18053,Electronics,2,8.42
54358,18054,Home,1,12.54
54359,18054,Sports,3,24.7
54360,18054,Sports,2,4.87
54361,18055,Beauty,2,44.15
54362,18055,Home,1,52.61
54363,18055,Electronics,2,46.65
54364,18055,Sports,1,27.65
54365,18055,Beauty,3,1.0
54366,18056,Beauty,2,62.28
54367,18056,Clothing,3,45.52
54368,18056,Clothing,2,40.54
54369,18056,Beauty,1,1.0
54370,18057,Beauty,1,80.68
54371,18057,Accessories,1,56.78
54372,18057,Home,2,6.99
54373,18057,Sports,2,41.53
54374,18057,Accessories,1,1.0
54375,18058,Beauty,3,34.46
54376,18058,Home,3,84.58
54377,18058,Electronics,1,43.48
54378,18058,Beauty,1,1.0
54379,18059,Accessories,3,30.54
54380,18059,Beauty,3,1.0
54381,18060,Sports,3,16.15
54382,18061,Beauty,1,45.23
54383,18061,Clothing,3,82.27
54384,18061,Beauty,1,17.2
54385,18061,Clothing,3,14.95
54386,18061,Clothing,3,1.0
54387,18062,Clothing,3,56.37
54388,18062,Clothing,1,62.97
54389,18062,Clothing,2,48.65
54390,18062,Sports,2,99.82
54391,18062,Sports,3,1.0
54392,18063,Clothing,1,8.48
54393,18063,Beauty,2,21.58
54394,18064,Beauty,1,29.18
54395,18065,Home,1,83.04
54396,18066,Clothing,1,48.31
54397,18066,Electronics,3,42.38
54398,18066,Clothing,2,92.23
54399,18066,Beauty,2,1.0
54400,18067,Clothing,2,26.38
54401,18067,Accessories,1,93.16
54402,18067,Beauty,2,77.03
54403,18067,Beauty,3,1.0
54404,18068,Clothing,1,53.95
54405,18068,Clothing,1,82.24
54406,18068,Clothing,2,1.0
54407,18069,Home,2,44.6
54408,18069,Clothing,1,29.1
54409,18069,Clothing,3,9.34
54410,18069,Clothing,1,1.0
54411,18070,Beauty,3,8.97
54412,18070,Clothing,1,70.65
54413,18070,Accessories,1,42.03
54414,18070,Electronics,3,18.45
54415,18071,Home,3,24.95
54416,18071,Clothing,2,1.0
54417,18072,Beauty,2,15.4
54418,18073,Sports,3,20.58
54419,18073,Beauty,2,73.51
54420,18073,Sports,3,54.12
54421,18073,Sports,2,1.0
54422,18074,Home,3,99.36
54423,18074,Home,3,97.93
54424,18074,Sports,1,1.0
54425,18075,Sports,3,87.75
54426,18075,Sports,2,98.28
54427,18075,Electronics,3,78.18
54428,18075,Home,3,1.0
54429,18076,Electronics,2,49.12
54430,18077,Home,1,82.66
54431,18077,Home,1,87.1
54432,18077,Beauty,1,54.34
54433,18077,Beauty,1,1.0
54434,18078,Accessories,2,38.65
54435,18078,Electronics,1,79.63
54436,18078,Accessories,1,1.0
54437,18079,Sports,2,25.77
54438,18080,Sports,1,15.88
54439,18080,Home,2,63.59
54440,18080,Sports,2,1.0
54441,18081,Beauty,1,52.29
54442,18081,Clothing,1,1.0
54443,18082,Home,1,53.18
54444,18083,Home,3,81.34
54445,18083,Beauty,1,90.98
54446,18083,Accessories,2,83.03
54447,18083,Accessories,3,1.0
54448,18084,Home,3,44.21
54449,18084,Clothing,2,1.0
54450,18085,Sports,3,2.97
54451,18086,Home,1,24.59
54452,18086,Home,3,12.3
54453,18086,Sports,1,61.82
54454,18086,Home,3,1.0
54455,18087,Home,3,15.99
54456,18088,Sports,1,18.72
54457,18088,Home,1,38.93
54458,18088,Beauty,2,48.37
54459,18088,Sports,1,68.24
54460,18088,Beauty,2,1.0
54461,18089,Electronics,1,48.05
54462,18089,Electronics,3,17.9
54463,18090,Accessories,1,74.72
54464,18091,Home,3,24.66
54465,18092,Home,2,36.51
54466,18092,Beauty,1,91.87
54467,18092,Home,3,63.06
54468,18092,Home,2,1.0
54469,18093,Home,1,30.18
54470,18093,Sports,1,108.31
54471,18094,Electronics,1,43.93
54472,18094,Sports,1,64.78
54473,18094,Home,3,50.52
54474,18094,Home,2,86.77
54475,18094,Electronics,3,1.0
54476,18095,Clothing,2,15.44
54477,18096,Accessories,1,55.45
54478,18096,Clothing,3,32.01
54479,18096,Accessories,3,83.25
54480,18096,Electronics,3,72.54
54481,18096,Sports,1,1.0
54482,18097,Beauty,2,33.25
54483,18097,Home,3,11.36
54484,18097,Home,3,1.0
54485,18098,Home,2,73.44
54486,18099,Beauty,3,85.17
54487,18099,Accessories,3,63.24
54488,18099,Sports,2,1.0
54489,18100,Electronics,1,21.49
54490,18100,Accessories,3,76.39
54491,18100,Home,1,1.0
54492,18101,Electronics,1,18.33
54493,18101,Clothing,3,9.3
54494,18102,Electronics,1,38.02
54495,18102,Beauty,3,1.0
54496,18103,Accessories,3,31.43
54497,18103,Sports,1,18.95
54498,18103,Electronics,2,1.0
54499,18104,Home,3,55.92
54500,18104,Electronics,3,43.98
54501,18105,Home,2,33.01
54502,18106,Beauty,2,20.95
54503,18107,Electronics,1,32.22
54504,18107,Accessories,1,92.86
54505,18107,Home,1,1.0
54506,18108,Sports,2,19.86
54507,18108,Accessories,1,24.91
54508,18108,Sports,1,150.22
54509,18109,Beauty,2,39.06
54510,18109,Clothing,1,87.52
54511,18109,Accessories,3,14.24
54512,18110,Clothing,2,75.83
54513,18110,Electronics,2,1.81
54514,18111,Sports,3,10.21
54515,18111,Electronics,2,12.29
54516,18112,Sports,1,97.55
54517,18112,Beauty,3,71.93
54518,18112,Accessories,2,54.24
54519,18112,Clothing,2,1.0
54520,18113,Electronics,1,112.39
54521,18114,Sports,1,71.17
54522,18114,Accessories,2,35.24
54523,18115,Clothing,3,20.87
54524,18115,Electronics,3,49.46
54525,18115,Home,3,67.44
54526,18115,Electronics,3,90.41
54527,18115,Clothing,1,1.0
54528,18116,Home,3,77.27
54529,18116,Accessories,1,88.04
54530,18116,Electronics,3,41.19
54531,18116,Accessories,2,1.0
54532,18117,Sports,1,78.89
54533,18117,Electronics,3,67.9
54534,18117,Accessories,3,77.28
54535,18117,Home,1,11.51
54536,18117,Accessories,3,1.0
54537,18118,Accessories,1,46.21
54538,18118,Clothing,3,50.49
54539,18119,Accessories,2,72.73
54540,18119,Sports,1,1.0
54541,18120,Accessories,3,6.53
54542,18120,Beauty,2,29.96
54543,18120,Electronics,2,70.51
54544,18121,Home,2,81.08
54545,18121,Clothing,1,31.04
54546,18121,Home,1,1.0
54547,18122,Accessories,3,18.88
54548,18122,Electronics,3,43.72
54549,18122,Accessories,2,68.03
54550,18122,Home,2,85.89
54551,18122,Accessories,3,1.0
54552,18123,Home,1,25.76
54553,18123,Home,1,7.1
54554,18123,Sports,1,95.01
54555,18124,Sports,2,34.17
54556,18125,Sports,3,29.44
54557,18126,Clothing,1,5.42
54558,18126,Clothing,2,15.71
54559,18127,Beauty,3,8.61
54560,18127,Sports,1,70.56
54561,18127,Sports,3,98.26
54562,18127,Beauty,1,1.0
54563,18128,Beauty,1,41.44
54564,18129,Home,1,142.28
54565,18130,Clothing,3,28.68
54566,18131,Electronics,1,56.84
54567,18131,Clothing,2,9.28
54568,18131,Beauty,3,66.36
54569,18131,Sports,3,68.9
54570,18131,Electronics,3,1.0
54571,18132,Beauty,3,65.22
54572,18132,Clothing,1,1.0
54573,18133,Electronics,3,87.29
54574,18133,Home,3,99.8
54575,18133,Electronics,3,54.71
54576,18133,Clothing,2,1.0
54577,18134,Clothing,2,55.48
54578,18134,Home,2,47.33
54579,18134,Beauty,2,90.54
54580,18134,Accessories,2,1.0
54581,18135,Accessories,2,69.66
54582,18135,Clothing,3,69.34
54583,18135,Clothing,3,1.0
54584,18136,Accessories,2,27.12
54585,18136,Beauty,2,1.0
54586,18137,Sports,3,16.42
54587,18137,Home,3,66.03
54588,18137,Sports,1,44.25
54589,18137,Clothing,2,44.42
54590,18137,Clothing,1,1.0
54591,18138,Sports,2,62.06
54592,18138,Home,3,1.0
54593,18139,Sports,1,76.24
54594,18139,Home,2,41.72
54595,18139,Clothing,1,91.32
54596,18139,Beauty,2,1.0
54597,18140,Electronics,2,64.53
54598,18141,Beauty,3,97.82
54599,18141,Sports,3,1.0
54600,18142,Beauty,2,63.11
54601,18142,Accessories,1,38.27
54602,18142,Home,1,72.59
54603,18142,Accessories,2,1.0
54604,18143,Clothing,3,55.18
54605,18143,Electronics,3,57.97
54606,18143,Sports,3,47.25
54607,18143,Electronics,3,1.0
54608,18144,Beauty,1,20.82
54609,18144,Home,3,33.01
54610,18144,Home,3,3.51
54611,18145,Electronics,3,23.16
54612,18146,Beauty,1,16.82
54613,18147,Beauty,2,69.69
54614,18148,Beauty,1,75.67
54615,18148,Sports,3,56.07
54616,18148,Accessories,2,92.65
54617,18148,Accessories,3,33.49
54618,18148,Home,2,1.0
54619,18149,Clothing,3,70.06
54620,18149,Home,1,1.0
54621,18150,Clothing,2,6.1
54622,18150,Clothing,3,53.83
54623,18150,Electronics,3,82.23
54624,18150,Accessories,1,5.51
54625,18150,Electronics,1,1.0
54626,18151,Accessories,2,20.06
54627,18151,Sports,3,22.37
54628,18152,Beauty,1,25.14
54629,18152,Clothing,2,11.43
54630,18153,Beauty,1,259.82
54631,18154,Beauty,3,46.65
54632,18154,Beauty,2,37.94
54633,18154,Home,1,87.12
54634,18154,Beauty,3,1.0
54635,18155,Beauty,1,65.61
54636,18155,Clothing,1,96.41
54637,18155,Beauty,3,73.65
54638,18155,Sports,2,63.23
54639,18155,Sports,2,1.0
54640,18156,Beauty,3,70.76
54641,18156,Home,2,58.05
54642,18156,Clothing,2,6.38
54643,18156,Clothing,2,21.16
54644,18156,Electronics,2,1.0
54645,18157,Accessories,3,77.82
54646,18157,Accessories,3,6.63
54647,18157,Accessories,1,40.5
54648,18157,Sports,1,54.52
54649,18157,Beauty,1,1.0
54650,18158,Beauty,2,36.67
54651,18159,Electronics,3,94.85
54652,18159,Clothing,3,58.18
54653,18159,Beauty,2,1.0
54654,18160,Home,2,84.77
54655,18160,Electronics,3,77.41
54656,18160,Beauty,2,5.98
54657,18160,Clothing,3,1.0
54658,18161,Clothing,3,27.69
54659,18162,Sports,3,20.75
54660,18163,Accessories,2,50.41
54661,18164,Home,1,34.07
54662,18164,Accessories,2,56.36
54663,18165,Electronics,2,76.52
54664,18165,Accessories,2,75.98
54665,18165,Beauty,3,25.14
54666,18165,Sports,1,1.0
54667,18166,Accessories,3,94.0
54668,18166,Beauty,2,15.2
54669,18166,Home,2,1.0
54670,18167,Sports,3,46.93
54671,18167,Accessories,2,95.86
54672,18167,Electronics,3,72.76
54673,18167,Sports,3,1.0
54674,18168,Beauty,3,41.26
54675,18168,Electronics,3,36.08
54676,18168,Electronics,2,23.65
54677,18168,Accessories,2,1.0
54678,18169,Sports,2,17.9
54679,18169,Beauty,3,77.42
54680,18169,Beauty,2,23.26
54681,18169,Home,1,1.0
54682,18170,Home,2,14.39
54683,18170,Clothing,3,11.07
54684,18171,Clothing,2,34.83
54685,18172,Electronics,1,30.75
54686,18172,Sports,2,59.85
54687,18172,Home,3,60.33
54688,18172,Accessories,2,70.28
54689,18172,Clothing,3,1.0
54690,18173,Accessories,2,15.77
54691,18173,Beauty,2,77.5
54692,18173,Beauty,2,48.6
54693,18173,Clothing,1,1.0
54694,18174,Clothing,3,87.71
54695,18174,Accessories,3,60.8
54696,18174,Home,2,94.87
54697,18174,Electronics,1,11.87
54698,18174,Beauty,1,1.0
54699,18175,Home,3,36.22
54700,18175,Sports,2,17.48
54701,18175,Home,3,1.0
54702,18176,Beauty,2,71.41
54703,18176,Electronics,3,23.66
54704,18177,Clothing,2,40.53
54705,18178,Clothing,3,60.18
54706,18178,Electronics,3,79.07
54707,18178,Home,3,43.62
54708,18178,Home,1,1.0
54709,18179,Sports,1,103.4
54710,18180,Accessories,2,18.43
54711,18180,Electronics,1,99.35
54712,18180,Clothing,2,40.18
54713,18180,Home,1,88.4
54714,18180,Clothing,1,1.0
54715,18181,Clothing,2,81.7
54716,18181,Electronics,3,1.0
54717,18182,Sports,3,97.36
54718,18182,Clothing,2,25.08
54719,18182,Clothing,2,57.06
54720,18182,Accessories,3,33.02
54721,18182,Accessories,1,1.0
54722,18183,Beauty,2,85.06
54723,18184,Clothing,2,8.89
54724,18184,Clothing,3,28.44
54725,18184,Clothing,2,1.0
54726,18185,Sports,3,85.3
54727,18185,Electronics,3,1.0
54728,18186,Clothing,1,89.38
54729,18186,Beauty,3,41.49
54730,18186,Beauty,1,22.73
54731,18186,Sports,3,23.39
54732,18186,Electronics,2,1.0
54733,18187,Electronics,3,40.89
54734,18187,Home,2,1.0
54735,18188,Accessories,2,98.92
54736,18188,Sports,2,40.5
54737,18188,Accessories,1,93.07
54738,18188,Home,1,41.64
54739,18188,Sports,3,1.0
54740,18189,Clothing,1,16.01
54741,18189,Accessories,3,51.05
54742,18189,Clothing,2,1.0
54743,18190,Clothing,2,68.78
54744,18190,Sports,2,40.3
54745,18191,Electronics,3,27.25
54746,18191,Clothing,3,26.75
54747,18191,Electronics,2,38.07
54748,18191,Home,3,73.65
54749,18191,Clothing,1,1.0
54750,18192,Sports,1,70.84
54751,18192,Electronics,1,46.8
54752,18192,Sports,2,76.81
54753,18192,Electronics,2,66.57
54754,18192,Electronics,2,1.0
54755,18193,Electronics,2,55.95
54756,18193,Sports,2,63.66
54757,18193,Electronics,3,1.0
54758,18194,Clothing,1,9.66
54759,18194,Accessories,3,134.6
54760,18195,Beauty,1,7.27
54761,18195,Clothing,1,145.93
54762,18196,Accessories,3,75.63
54763,18196,Beauty,3,78.5
54764,18196,Home,2,20.16
54765,18196,Sports,2,57.28
54766,18196,Clothing,1,1.0
54767,18197,Clothing,3,21.1
54768,18197,Sports,1,78.48
54769,18197,Beauty,2,24.78
54770,18197,Accessories,1,26.95
54771,18197,Home,1,1.0
54772,18198,Sports,3,63.64
54773,18199,Clothing,2,38.53
54774,18199,Accessories,2,33.7
54775,18199,Accessories,1,9.6
54776,18199,Accessories,3,1.0
54777,18200,Electronics,3,93.6
54778,18200,Home,1,1.0
54779,18201,Accessories,2,60.79
54780,18201,Accessories,2,40.48
54781,18202,Sports,3,45.21
54782,18202,Accessories,3,27.77
54783,18202,Home,1,69.63
54784,18203,Accessories,1,77.8
54785,18203,Beauty,2,1.0
54786,18204,Clothing,1,63.81
54787,18204,Clothing,1,46.51
54788,18204,Beauty,3,35.36
54789,18204,Beauty,2,1.0
54790,18205,Sports,1,80.74
54791,18206,Beauty,3,52.5
54792,18206,Sports,1,50.08
54793,18206,Clothing,1,1.0
54794,18207,Clothing,1,69.87
54795,18207,Electronics,2,30.93
54796,18208,Home,1,121.48
54797,18209,Clothing,2,8.4
54798,18209,Beauty,1,76.83
54799,18210,Sports,2,49.68
54800,18210,Home,2,27.58
54801,18210,Home,1,1.0
54802,18211,Beauty,3,58.63
54803,18211,Clothing,3,9.46
54804,18211,Sports,2,72.97
54805,18211,Clothing,1,83.29
54806,18211,Accessories,2,1.0
54807,18212,Sports,3,24.41
54808,18212,Beauty,2,21.65
54809,18212,Electronics,1,25.63
54810,18212,Clothing,3,6.36
54811,18213,Electronics,1,41.65
54812,18213,Electronics,3,10.35
54813,18213,Clothing,1,56.41
54814,18213,Beauty,3,32.72
54815,18213,Electronics,2,1.0
54816,18214,Beauty,3,58.68
54817,18214,Home,2,95.74
54818,18214,Sports,2,74.65
54819,18214,Home,2,1.0
54820,18215,Beauty,3,83.05
54821,18215,Sports,1,68.44
54822,18215,Accessories,3,49.38
54823,18215,Electronics,1,56.28
54824,18215,Beauty,1,1.0
54825,18216,Accessories,1,22.37
54826,18216,Electronics,3,18.64
54827,18216,Clothing,1,51.43
54828,18216,Sports,1,1.0
54829,18217,Sports,1,25.48
54830,18217,Beauty,2,1.0
54831,18218,Home,3,44.95
54832,18218,Home,1,1.0
